Primary City,Account Number,CUSTOMER_TYPE,Data Subscribed (GB),Data Bonus (GB),Bonus Used,YM
Port Harcourt,1005122,Retail,65.92,30.72,0,1-Nov-19
Port Harcourt,1005122,Retail,97.85,30.26,30.26,1-Aug-19
Port Harcourt,1005122,Retail,106.09,7.04,7.04,1-Dec-19
Port Harcourt,1005122,Retail,60.77,24.44,0,1-Sep-19
Onitsha,1005123,Retail,78.28,30.22,30.22,1-Oct-19
Onitsha,1005123,Retail,87.55,0.67,0.07,1-Aug-19
Onitsha,1005123,Retail,89.61,72.06,72.06,1-Jul-19
Onitsha,1005123,Retail,110.21,30.41,30.41,1-Nov-19
Onitsha,1005123,Retail,239.99,56.38,56.38,1-Dec-19
Onitsha,1005123,Retail,116.39,40.93,0,1-Sep-19
Onitsha,1005124,Retail,128.75,51.13,51.13,1-Jul-19
Onitsha,1005124,Retail,144.2,40.63,0,1-Oct-19
Onitsha,1005124,Retail,213.21,158.84,87.5,1-Nov-19
Onitsha,1005124,Retail,232.78,47.8,47.8,1-Aug-19
Onitsha,1005124,Retail,287.37,42.33,42.33,1-Dec-19
Onitsha,1005124,Retail,155.53,23.94,23.94,1-Sep-19
Onitsha,1005125,Retail,133.9,68.05,11.39,1-Jul-19
Onitsha,1005125,Retail,150.38,32.87,32.87,1-Oct-19
Onitsha,1005125,Retail,227.63,110.22,110.22,1-Dec-19
Onitsha,1005125,Retail,252.35,1.55,0,1-Aug-19
Onitsha,1005125,Retail,268.83,111.14,111.14,1-Nov-19
Onitsha,1005125,Retail,168.92,27.45,27.45,1-Sep-19
Onitsha,1005126,Retail,100.94,5.83,0,1-Oct-19
Onitsha,1005126,Retail,103,38.62,38.62,1-Nov-19
Onitsha,1005126,Retail,107.12,7.52,0,1-Jul-19
Onitsha,1005126,Retail,224.54,15.98,11.85,1-Aug-19
Onitsha,1005126,Retail,251.32,88.22,68.08,1-Dec-19
Onitsha,1005126,Retail,106.09,61.23,61.23,1-Sep-19
Lagos,1005127,Retail,59.74,13.12,13.12,1-Jul-19
Lagos,1005127,Retail,65.92,18.41,6.61,1-Aug-19
Lagos,1005127,Retail,86.52,24.66,0,1-Oct-19
Lagos,1005127,Retail,103,10.31,10.31,1-Nov-19
Lagos,1005127,Retail,227.63,109.77,109.77,1-Dec-19
Lagos,1005127,Retail,51.5,6.29,6.29,1-Sep-19
Kano,1005128,Retail,221.45,43.37,43.37,1-Jul-19
Kano,1005128,Retail,295.61,15.39,15.39,1-Aug-19
Kano,1005128,Retail,311.06,63.49,41.11,1-Nov-19
Kano,1005128,Retail,311.06,69.37,0,1-Dec-19
Kano,1005128,Retail,453.2,108.2,108.2,1-Oct-19
Kano,1005128,Retail,434.66,15.54,15.54,1-Sep-19
Kano,1005129,Retail,78.28,7.13,4.38,1-Oct-19
Kano,1005129,Retail,89.61,7.5,4.06,1-Jul-19
Kano,1005129,Retail,100.94,16.72,16.72,1-Aug-19
Kano,1005129,Retail,110.21,5.47,0,1-Nov-19
Kano,1005129,Retail,239.99,93.67,93.67,1-Dec-19
Kano,1005129,Retail,116.39,63.86,63.86,1-Sep-19
Onitsha,1005130,Retail,100.94,7.94,7.94,1-Oct-19
Onitsha,1005130,Retail,103,20.9,8.76,1-Nov-19
Onitsha,1005130,Retail,107.12,26.02,20.59,1-Jul-19
Onitsha,1005130,Retail,224.54,62.58,61.77,1-Aug-19
Onitsha,1005130,Retail,251.32,209.61,209.61,1-Dec-19
Onitsha,1005130,Retail,106.09,84.29,0,1-Sep-19
Onitsha,1005131,Retail,133.9,55.31,45.12,1-Jul-19
Onitsha,1005131,Retail,150.38,65.93,31.22,1-Oct-19
Onitsha,1005131,Retail,227.63,46.33,0,1-Dec-19
Onitsha,1005131,Retail,252.35,222.85,126.64,1-Aug-19
Onitsha,1005131,Retail,268.83,83.19,83.19,1-Nov-19
Onitsha,1005131,Retail,168.92,16.81,3.27,1-Sep-19
Port Harcourt,1005132,Retail,100.94,29.08,29.08,1-Oct-19
Port Harcourt,1005132,Retail,103,11.34,0,1-Nov-19
Port Harcourt,1005132,Retail,107.12,25.52,25.52,1-Jul-19
Port Harcourt,1005132,Retail,224.54,99.49,99.49,1-Aug-19
Port Harcourt,1005132,Retail,251.32,45,31.79,1-Dec-19
Port Harcourt,1005132,Retail,106.09,32.61,32.61,1-Sep-19
Lagos,1005133,Retail,0,0,0,1-Dec-19
Lagos,1005133,Retail,100.94,5.49,3.26,1-Oct-19
Lagos,1005133,Retail,103,66.99,66.99,1-Nov-19
Lagos,1005133,Retail,107.12,18.86,14.77,1-Jul-19
Lagos,1005133,Retail,224.54,52.52,4.45,1-Aug-19
Lagos,1005133,Retail,106.09,18.98,18.98,1-Sep-19
Lagos,1005134,Retail,0,0,0,1-Dec-19
Lagos,1005134,Retail,100.94,13.95,13.95,1-Oct-19
Lagos,1005134,Retail,103,45.31,45.31,1-Nov-19
Lagos,1005134,Retail,107.12,19.32,0,1-Jul-19
Lagos,1005134,Retail,224.54,38.68,38.68,1-Aug-19
Lagos,1005134,Retail,106.09,43.24,43.24,1-Sep-19
Lagos,1005135,Retail,78.28,34,24.88,1-Oct-19
Lagos,1005135,Retail,89.61,0.3,0.3,1-Jul-19
Lagos,1005135,Retail,100.94,62.2,62.2,1-Aug-19
Lagos,1005135,Retail,110.21,15.69,0,1-Nov-19
Lagos,1005135,Retail,239.99,106.09,106.09,1-Dec-19
Lagos,1005135,Retail,116.39,49.23,49.23,1-Sep-19
Port Harcourt,1005136,Retail,51.5,35.46,35.46,1-Jul-19
Port Harcourt,1005136,Retail,51.5,8.49,0,1-Aug-19
Port Harcourt,1005136,Retail,76.22,64.19,12.2,1-Oct-19
Port Harcourt,1005136,Retail,103,14.84,14.84,1-Nov-19
Port Harcourt,1005136,Retail,188.49,66.08,66.08,1-Dec-19
Port Harcourt,1005136,Retail,74.16,35.67,0,1-Sep-19
Lagos,1005137,Retail,78.28,3.98,3.98,1-Oct-19
Lagos,1005137,Retail,89.61,36.63,0,1-Jul-19
Lagos,1005137,Retail,100.94,39.99,39.99,1-Aug-19
Lagos,1005137,Retail,110.21,105.25,24.31,1-Nov-19
Lagos,1005137,Retail,239.99,110.88,0,1-Dec-19
Lagos,1005137,Retail,116.39,17.54,17.54,1-Sep-19
Onitsha,1005138,Retail,78.28,35.14,35.14,1-Oct-19
Onitsha,1005138,Retail,89.61,32.87,32.87,1-Jul-19
Onitsha,1005138,Retail,100.94,44.06,0,1-Aug-19
Onitsha,1005138,Retail,110.21,104.46,104.46,1-Nov-19
Onitsha,1005138,Retail,239.99,33.06,33.06,1-Dec-19
Onitsha,1005138,Retail,116.39,27.93,27.93,1-Sep-19
Port Harcourt,1005139,Retail,78.28,7.4,0,1-Oct-19
Port Harcourt,1005139,Retail,89.61,20.81,20.81,1-Jul-19
Port Harcourt,1005139,Retail,100.94,48.13,48.13,1-Aug-19
Port Harcourt,1005139,Retail,110.21,7.66,0,1-Nov-19
Port Harcourt,1005139,Retail,239.99,45.5,45.5,1-Dec-19
Port Harcourt,1005139,Retail,116.39,42.32,42.32,1-Sep-19
Abuja,1005140,Retail,78.28,49.84,49.84,1-Oct-19
Abuja,1005140,Retail,89.61,39.37,39.37,1-Jul-19
Abuja,1005140,Retail,100.94,27.52,0,1-Aug-19
Abuja,1005140,Retail,110.21,22.3,22.3,1-Nov-19
Abuja,1005140,Retail,239.99,59.08,59.08,1-Dec-19
Abuja,1005140,Retail,116.39,34.71,27.07,1-Sep-19
Port Harcourt,1005141,Retail,100.94,28.09,28.09,1-Oct-19
Port Harcourt,1005141,Retail,103,7.2,3.5,1-Nov-19
Port Harcourt,1005141,Retail,107.12,35.65,14.13,1-Jul-19
Port Harcourt,1005141,Retail,224.54,74.81,74.81,1-Aug-19
Port Harcourt,1005141,Retail,251.32,145.71,0,1-Dec-19
Port Harcourt,1005141,Retail,106.09,51.1,0,1-Sep-19
Abuja,1005142,Retail,78.28,26.68,26.68,1-Oct-19
Abuja,1005142,Retail,89.61,28.79,28.76,1-Jul-19
Abuja,1005142,Retail,100.94,38.74,31.98,1-Aug-19
Abuja,1005142,Retail,110.21,1.61,1.61,1-Nov-19
Abuja,1005142,Retail,239.99,88.1,0,1-Dec-19
Abuja,1005142,Retail,116.39,14.31,0.43,1-Sep-19
Kano,1005143,Retail,78.28,71.68,0,1-Oct-19
Kano,1005143,Retail,89.61,77.39,77.39,1-Jul-19
Kano,1005143,Retail,110.21,49.8,19.15,1-Nov-19
Kano,1005143,Retail,213.21,100.91,83.25,1-Aug-19
Kano,1005143,Retail,239.99,62.28,0,1-Dec-19
Kano,1005143,Retail,116.39,57.18,57.18,1-Sep-19
Onitsha,1005144,Retail,0,0,0,1-Jul-19
Onitsha,1005144,Retail,0,0,0,1-Aug-19
Onitsha,1005144,Retail,0,0,0,1-Oct-19
Onitsha,1005144,Retail,0,0,0,1-Nov-19
Onitsha,1005144,Retail,0,0,0,1-Dec-19
Onitsha,1005144,Retail,0,0,0,1-Sep-19
Onitsha,1005145,Retail,0,0,0,1-Oct-19
Onitsha,1005145,Retail,0,0,0,1-Nov-19
Onitsha,1005145,Retail,0,0,0,1-Dec-19
Onitsha,1005145,Retail,51.5,32.15,32.15,1-Jul-19
Onitsha,1005145,Retail,51.5,19.32,0,1-Aug-19
Onitsha,1005145,Retail,0,0,0,1-Sep-19
Onitsha,1005146,Retail,78.28,12.61,12.61,1-Oct-19
Onitsha,1005146,Retail,89.61,61.96,0,1-Jul-19
Onitsha,1005146,Retail,110.21,47.97,47.97,1-Nov-19
Onitsha,1005146,Retail,213.21,34.09,34.09,1-Aug-19
Onitsha,1005146,Retail,239.99,88.89,88.89,1-Dec-19
Onitsha,1005146,Retail,116.39,48.77,48.77,1-Sep-19
Abuja,1005147,Retail,51.5,19.92,0,1-Jul-19
Abuja,1005147,Retail,51.5,8.56,4.51,1-Aug-19
Abuja,1005147,Retail,51.5,10.78,10.78,1-Oct-19
Abuja,1005147,Retail,103,42.38,0,1-Nov-19
Abuja,1005147,Retail,154.5,32.52,0,1-Dec-19
Abuja,1005147,Retail,51.5,23.44,0,1-Sep-19
Port Harcourt,1005148,Retail,114.33,36.27,0,1-Jul-19
Port Harcourt,1005148,Retail,151.41,53.45,53.45,1-Nov-19
Port Harcourt,1005148,Retail,218.36,56.96,11.19,1-Oct-19
Port Harcourt,1005148,Retail,248.23,56.51,48.89,1-Aug-19
Port Harcourt,1005148,Retail,296.64,121.9,8.62,1-Dec-19
Port Harcourt,1005148,Retail,114.33,10.05,10.05,1-Sep-19
Abuja,1005149,Retail,0,0,0,1-Aug-19
Abuja,1005149,Retail,0,0,0,1-Oct-19
Abuja,1005149,Retail,0,0,0,1-Nov-19
Abuja,1005149,Retail,0,0,0,1-Dec-19
Abuja,1005149,Retail,59.74,4.86,0,1-Jul-19
Abuja,1005149,Retail,0,0,0,1-Sep-19
Onitsha,1005150,Retail,59.74,17.81,16.43,1-Jul-19
Onitsha,1005150,Retail,65.92,9.08,9.08,1-Aug-19
Onitsha,1005150,Retail,86.52,68.94,68.94,1-Oct-19
Onitsha,1005150,Retail,103,46.34,40.5,1-Nov-19
Onitsha,1005150,Retail,227.63,90.88,90.88,1-Dec-19
Onitsha,1005150,Retail,51.5,6.25,6.25,1-Sep-19
Onitsha,1005151,Retail,59.74,2.93,1.58,1-Jul-19
Onitsha,1005151,Retail,65.92,7.65,0,1-Aug-19
Onitsha,1005151,Retail,86.52,39.3,39.3,1-Oct-19
Onitsha,1005151,Retail,103,47.33,0,1-Nov-19
Onitsha,1005151,Retail,227.63,110.24,110.24,1-Dec-19
Onitsha,1005151,Retail,51.5,34.95,34.95,1-Sep-19
Kano,1005152,Retail,133.9,19.41,10.56,1-Jul-19
Kano,1005152,Retail,150.38,15.59,15.59,1-Oct-19
Kano,1005152,Retail,227.63,79.26,0,1-Dec-19
Kano,1005152,Retail,252.35,105.97,105.97,1-Aug-19
Kano,1005152,Retail,268.83,4.43,0,1-Nov-19
Kano,1005152,Retail,168.92,14.66,3.8,1-Sep-19
Port Harcourt,1005153,Retail,111.24,51.63,11.62,1-Jul-19
Port Harcourt,1005153,Retail,120.51,9.45,3.53,1-Aug-19
Port Harcourt,1005153,Retail,141.11,39.11,39.11,1-Nov-19
Port Harcourt,1005153,Retail,179.22,82.21,63.25,1-Oct-19
Port Harcourt,1005153,Retail,311.06,78.7,0,1-Dec-19
Port Harcourt,1005153,Retail,175.1,0.24,0.24,1-Sep-19
Kano,1005154,Retail,111.24,95.61,24.87,1-Jul-19
Kano,1005154,Retail,120.51,5.7,0,1-Aug-19
Kano,1005154,Retail,141.11,20.08,0,1-Nov-19
Kano,1005154,Retail,179.22,18.27,0,1-Oct-19
Kano,1005154,Retail,311.06,18.07,18.07,1-Dec-19
Kano,1005154,Retail,175.1,69.13,35.51,1-Sep-19
Onitsha,1005155,Retail,133.9,0.92,0.92,1-Jul-19
Onitsha,1005155,Retail,150.38,53.16,53.16,1-Oct-19
Onitsha,1005155,Retail,227.63,100.78,32.38,1-Dec-19
Onitsha,1005155,Retail,252.35,58.47,0,1-Aug-19
Onitsha,1005155,Retail,268.83,29.49,29.49,1-Nov-19
Onitsha,1005155,Retail,168.92,97.18,75.74,1-Sep-19
Kano,1005156,Retail,100.94,43.8,13.47,1-Oct-19
Kano,1005156,Retail,103,16.9,16.9,1-Nov-19
Kano,1005156,Retail,107.12,51.9,20.2,1-Jul-19
Kano,1005156,Retail,224.54,64.52,9.8,1-Aug-19
Kano,1005156,Retail,251.32,75.3,75.3,1-Dec-19
Kano,1005156,Retail,106.09,46.21,46.21,1-Sep-19
Port Harcourt,1005157,Retail,78.28,22.17,0,1-Oct-19
Port Harcourt,1005157,Retail,89.61,34.19,34.19,1-Jul-19
Port Harcourt,1005157,Retail,100.94,15.1,0.37,1-Aug-19
Port Harcourt,1005157,Retail,110.21,29.55,29.55,1-Nov-19
Port Harcourt,1005157,Retail,239.99,211.58,0,1-Dec-19
Port Harcourt,1005157,Retail,116.39,41.1,41.1,1-Sep-19
Kano,1005158,Retail,78.28,4.64,1.97,1-Oct-19
Kano,1005158,Retail,89.61,14.72,14.72,1-Jul-19
Kano,1005158,Retail,100.94,18.42,0,1-Aug-19
Kano,1005158,Retail,110.21,50.79,50.79,1-Nov-19
Kano,1005158,Retail,239.99,114.17,2.48,1-Dec-19
Kano,1005158,Retail,116.39,31.77,0,1-Sep-19
Port Harcourt,1005159,Retail,78.28,9.8,9.8,1-Oct-19
Port Harcourt,1005159,Retail,89.61,78.63,78.63,1-Jul-19
Port Harcourt,1005159,Retail,100.94,12.02,12.02,1-Aug-19
Port Harcourt,1005159,Retail,110.21,32.09,32.09,1-Nov-19
Port Harcourt,1005159,Retail,239.99,60.54,60.54,1-Dec-19
Port Harcourt,1005159,Retail,116.39,29.5,29.5,1-Sep-19
Abuja,1005160,Retail,103,52.48,52.48,1-Jul-19
Abuja,1005160,Retail,103,48.37,20.68,1-Oct-19
Abuja,1005160,Retail,116.39,8.57,1.48,1-Nov-19
Abuja,1005160,Retail,142.14,137.62,0,1-Dec-19
Abuja,1005160,Retail,223.51,8.68,8.68,1-Aug-19
Abuja,1005160,Retail,121.54,18.83,18.83,1-Sep-19
Kano,1005161,Retail,78.28,9.53,6.71,1-Oct-19
Kano,1005161,Retail,89.61,32.23,32.23,1-Jul-19
Kano,1005161,Retail,100.94,26.11,26.11,1-Aug-19
Kano,1005161,Retail,110.21,76.23,34.63,1-Nov-19
Kano,1005161,Retail,239.99,36.77,36.77,1-Dec-19
Kano,1005161,Retail,116.39,26.49,26.49,1-Sep-19
Port Harcourt,1005162,Retail,78.28,24.92,0,1-Oct-19
Port Harcourt,1005162,Retail,89.61,10.02,10.02,1-Jul-19
Port Harcourt,1005162,Retail,100.94,71.15,41.45,1-Aug-19
Port Harcourt,1005162,Retail,110.21,43.75,43.75,1-Nov-19
Port Harcourt,1005162,Retail,239.99,79.22,79.22,1-Dec-19
Port Harcourt,1005162,Retail,116.39,6.28,2.47,1-Sep-19
Lagos,1005163,Retail,78.28,29.91,12.96,1-Oct-19
Lagos,1005163,Retail,89.61,11.84,11.84,1-Jul-19
Lagos,1005163,Retail,100.94,44.91,0,1-Aug-19
Lagos,1005163,Retail,110.21,39.31,39.31,1-Nov-19
Lagos,1005163,Retail,239.99,35.06,0,1-Dec-19
Lagos,1005163,Retail,116.39,8.06,5.34,1-Sep-19
Lagos,1005164,Retail,78.28,10.85,10.85,1-Oct-19
Lagos,1005164,Retail,78.28,18.1,18.1,1-Oct-19
Lagos,1005164,Retail,89.61,28.75,0,1-Jul-19
Lagos,1005164,Retail,89.61,10.73,10.73,1-Jul-19
Lagos,1005164,Retail,100.94,41.73,41.73,1-Aug-19
Lagos,1005164,Retail,100.94,40.98,0,1-Aug-19
Lagos,1005164,Retail,110.21,70.26,70.26,1-Nov-19
Lagos,1005164,Retail,110.21,88.5,31.15,1-Nov-19
Lagos,1005164,Retail,239.99,32.26,4.84,1-Dec-19
Lagos,1005164,Retail,239.99,45.26,0,1-Dec-19
Lagos,1005164,Retail,116.39,46.67,46.67,1-Sep-19
Lagos,1005164,Retail,116.39,47.69,47.69,1-Sep-19
Lagos,1005165,Retail,78.28,24.16,24.16,1-Oct-19
Lagos,1005165,Retail,89.61,33.66,8.67,1-Jul-19
Lagos,1005165,Retail,100.94,41.31,41.31,1-Aug-19
Lagos,1005165,Retail,110.21,10.37,10.37,1-Nov-19
Lagos,1005165,Retail,239.99,48.25,48.25,1-Dec-19
Lagos,1005165,Retail,116.39,6.71,6.71,1-Sep-19
Port Harcourt,1005166,Retail,78.28,42.03,42.03,1-Oct-19
Port Harcourt,1005166,Retail,89.61,16.19,0,1-Jul-19
Port Harcourt,1005166,Retail,100.94,44.87,44.87,1-Aug-19
Port Harcourt,1005166,Retail,110.21,30.05,0,1-Nov-19
Port Harcourt,1005166,Retail,239.99,164.07,164.07,1-Dec-19
Port Harcourt,1005166,Retail,116.39,16.6,0,1-Sep-19
Port Harcourt,1005167,Retail,59.74,32.67,32.67,1-Oct-19
Port Harcourt,1005167,Retail,69.01,33.07,0,1-Jul-19
Port Harcourt,1005167,Retail,103,49.25,0,1-Nov-19
Port Harcourt,1005167,Retail,163.77,22.4,0,1-Aug-19
Port Harcourt,1005167,Retail,227.63,101.28,101.28,1-Dec-19
Port Harcourt,1005167,Retail,89.61,5.57,5.57,1-Sep-19
Lagos,1005168,Retail,78.28,4.16,0,1-Oct-19
Lagos,1005168,Retail,89.61,27.3,0,1-Jul-19
Lagos,1005168,Retail,100.94,22.38,22.38,1-Aug-19
Lagos,1005168,Retail,110.21,20.84,11.74,1-Nov-19
Lagos,1005168,Retail,239.99,76.8,76.8,1-Dec-19
Lagos,1005168,Retail,116.39,48.96,48.96,1-Sep-19
Kano,1005169,Retail,59.74,4.51,0,1-Oct-19
Kano,1005169,Retail,69.01,35.28,19.6,1-Jul-19
Kano,1005169,Retail,103,5.36,5.36,1-Nov-19
Kano,1005169,Retail,163.77,28.5,28.5,1-Aug-19
Kano,1005169,Retail,227.63,107.72,7.81,1-Dec-19
Kano,1005169,Retail,89.61,32.15,32.15,1-Sep-19
Kano,1005170,Retail,103,14.1,0,1-Jul-19
Kano,1005170,Retail,112.27,19.2,3.59,1-Nov-19
Kano,1005170,Retail,146.26,9.16,9.16,1-Oct-19
Kano,1005170,Retail,208.06,33,33,1-Aug-19
Kano,1005170,Retail,311.06,88.16,88.16,1-Dec-19
Kano,1005170,Retail,142.14,14.46,14.46,1-Sep-19
Lagos,1005171,Retail,59.74,29.95,29.95,1-Oct-19
Lagos,1005171,Retail,69.01,11.87,11.87,1-Jul-19
Lagos,1005171,Retail,103,2.48,2.48,1-Nov-19
Lagos,1005171,Retail,163.77,55.49,55.49,1-Aug-19
Lagos,1005171,Retail,227.63,36.16,0,1-Dec-19
Lagos,1005171,Retail,89.61,18.41,0,1-Sep-19
Kano,1005172,Retail,79.31,13.8,2.78,1-Jul-19
Kano,1005172,Retail,121.54,29.23,11.48,1-Oct-19
Kano,1005172,Retail,135.96,11.7,0,1-Nov-19
Kano,1005172,Retail,167.89,8.12,8.12,1-Dec-19
Kano,1005172,Retail,174.07,14.01,14.01,1-Aug-19
Kano,1005172,Retail,113.3,28.25,28.25,1-Sep-19
Abuja,1005173,Retail,103,2.03,0.4,1-Jul-19
Abuja,1005173,Retail,103,46.91,46.91,1-Aug-19
Abuja,1005173,Retail,103,31.73,31.73,1-Oct-19
Abuja,1005173,Retail,103,38.55,38.55,1-Nov-19
Abuja,1005173,Retail,187.46,82.61,22.23,1-Dec-19
Abuja,1005173,Retail,103,63.59,53.77,1-Sep-19
Onitsha,1005174,Retail,59.74,17.49,17.49,1-Jul-19
Onitsha,1005174,Retail,65.92,19.52,19.52,1-Aug-19
Onitsha,1005174,Retail,86.52,23.17,10.3,1-Oct-19
Onitsha,1005174,Retail,103,19.41,19.41,1-Nov-19
Onitsha,1005174,Retail,227.63,16.03,9.04,1-Dec-19
Onitsha,1005174,Retail,51.5,14.07,14.07,1-Sep-19
Abuja,1005175,Retail,128.75,54.78,54.78,1-Jul-19
Abuja,1005175,Retail,144.2,36.86,36.86,1-Oct-19
Abuja,1005175,Retail,213.21,154.18,154.18,1-Nov-19
Abuja,1005175,Retail,232.78,12.43,12.43,1-Aug-19
Abuja,1005175,Retail,287.37,2.18,2.18,1-Dec-19
Abuja,1005175,Retail,155.53,40.33,40.33,1-Sep-19
Kano,1005176,Retail,133.9,1.19,1.19,1-Jul-19
Kano,1005176,Retail,150.38,8.86,8.86,1-Oct-19
Kano,1005176,Retail,227.63,56.98,0,1-Dec-19
Kano,1005176,Retail,252.35,48.51,48.51,1-Aug-19
Kano,1005176,Retail,268.83,214.33,156.44,1-Nov-19
Kano,1005176,Retail,168.92,44.4,0,1-Sep-19
Port Harcourt,1005177,Retail,78.28,19.24,19.24,1-Oct-19
Port Harcourt,1005177,Retail,87.55,37.34,37.34,1-Aug-19
Port Harcourt,1005177,Retail,89.61,64.83,0,1-Jul-19
Port Harcourt,1005177,Retail,110.21,61.32,61.32,1-Nov-19
Port Harcourt,1005177,Retail,239.99,78.24,78.24,1-Dec-19
Port Harcourt,1005177,Retail,116.39,25.65,0,1-Sep-19
Kano,1005178,Retail,0,0,0,1-Jul-19
Kano,1005178,Retail,0,0,0,1-Aug-19
Kano,1005178,Retail,0,0,0,1-Oct-19
Kano,1005178,Retail,0,0,0,1-Nov-19
Kano,1005178,Retail,0,0,0,1-Dec-19
Kano,1005178,Retail,78.28,6.31,6.31,1-Oct-19
Kano,1005178,Retail,89.61,0.85,0.85,1-Jul-19
Kano,1005178,Retail,100.94,43.44,43.44,1-Aug-19
Kano,1005178,Retail,110.21,5.84,5.84,1-Nov-19
Kano,1005178,Retail,239.99,48.73,48.73,1-Dec-19
Kano,1005178,Retail,0,0,0,1-Sep-19
Kano,1005178,Retail,116.39,48.1,0,1-Sep-19
Lagos,1005179,Retail,0,0,0,1-Jul-19
Lagos,1005179,Retail,0,0,0,1-Jul-19
Lagos,1005179,Retail,0,0,0,1-Aug-19
Lagos,1005179,Retail,0,0,0,1-Aug-19
Lagos,1005179,Retail,0,0,0,1-Oct-19
Lagos,1005179,Retail,0,0,0,1-Nov-19
Lagos,1005179,Retail,0,0,0,1-Dec-19
Lagos,1005179,Retail,113.3,12.16,12.16,1-Oct-19
Lagos,1005179,Retail,113.3,50.72,50.72,1-Nov-19
Lagos,1005179,Retail,113.3,27.52,27.52,1-Dec-19
Lagos,1005179,Retail,0,0,0,1-Sep-19
Lagos,1005179,Retail,113.3,8.06,2.32,1-Sep-19
Onitsha,1005180,Retail,59.74,11.22,11.22,1-Jul-19
Onitsha,1005180,Retail,65.92,31.75,20.22,1-Aug-19
Onitsha,1005180,Retail,86.52,13.66,0,1-Oct-19
Onitsha,1005180,Retail,103,30.33,30.33,1-Nov-19
Onitsha,1005180,Retail,227.63,72.65,1.51,1-Dec-19
Onitsha,1005180,Retail,51.5,8,0,1-Sep-19
Lagos,1005181,Retail,59.74,28.8,0,1-Jul-19
Lagos,1005181,Retail,65.92,19.73,0,1-Aug-19
Lagos,1005181,Retail,86.52,39.59,0,1-Oct-19
Lagos,1005181,Retail,103,41.34,41.34,1-Nov-19
Lagos,1005181,Retail,227.63,46.7,0,1-Dec-19
Lagos,1005181,Retail,51.5,24.74,22.64,1-Sep-19
Onitsha,1005182,Retail,133.9,33.79,33.79,1-Jul-19
Onitsha,1005182,Retail,150.38,21.51,0,1-Oct-19
Onitsha,1005182,Retail,227.63,54.1,0,1-Dec-19
Onitsha,1005182,Retail,252.35,1.04,1.04,1-Aug-19
Onitsha,1005182,Retail,268.83,76.28,76.28,1-Nov-19
Onitsha,1005182,Retail,168.92,8.87,8.87,1-Sep-19
Lagos,1005183,Retail,56.65,12.27,0,1-Jul-19
Lagos,1005183,Retail,155.53,59.69,59.69,1-Oct-19
Lagos,1005183,Retail,159.65,8.68,8.68,1-Nov-19
Lagos,1005183,Retail,220.42,60.48,0,1-Aug-19
Lagos,1005183,Retail,222.48,11.68,11.68,1-Dec-19
Lagos,1005183,Retail,113.3,10.43,10.43,1-Sep-19
Abuja,1005184,Retail,78.28,58.61,0,1-Oct-19
Abuja,1005184,Retail,89.61,36.43,18.83,1-Jul-19
Abuja,1005184,Retail,100.94,11.05,11.05,1-Aug-19
Abuja,1005184,Retail,110.21,42.72,42.72,1-Nov-19
Abuja,1005184,Retail,239.99,155.08,155.08,1-Dec-19
Abuja,1005184,Retail,116.39,5.07,5.07,1-Sep-19
Kano,1005185,Retail,78.28,15.44,15.44,1-Oct-19
Kano,1005185,Retail,89.61,29.44,29.44,1-Jul-19
Kano,1005185,Retail,100.94,7.46,7.46,1-Aug-19
Kano,1005185,Retail,110.21,49.46,49.46,1-Nov-19
Kano,1005185,Retail,239.99,94.75,0,1-Dec-19
Kano,1005185,Retail,116.39,1.98,0,1-Sep-19
Onitsha,1005186,Retail,133.9,93.39,41.53,1-Jul-19
Onitsha,1005186,Retail,150.38,17.22,5.12,1-Oct-19
Onitsha,1005186,Retail,227.63,17.36,0,1-Dec-19
Onitsha,1005186,Retail,252.35,83.88,83.88,1-Aug-19
Onitsha,1005186,Retail,268.83,89.68,89.68,1-Nov-19
Onitsha,1005186,Retail,168.92,38.05,25.73,1-Sep-19
Onitsha,1005187,Retail,133.9,0.58,0,1-Jul-19
Onitsha,1005187,Retail,150.38,12.95,12.95,1-Oct-19
Onitsha,1005187,Retail,227.63,13.97,13.97,1-Dec-19
Onitsha,1005187,Retail,252.35,114.92,106.53,1-Aug-19
Onitsha,1005187,Retail,268.83,93.69,93.69,1-Nov-19
Onitsha,1005187,Retail,168.92,148.34,0,1-Sep-19
Abuja,1005188,Retail,72.1,32.05,32.05,1-Jul-19
Abuja,1005188,Retail,100.94,15.33,15.33,1-Oct-19
Abuja,1005188,Retail,103,33.65,33.65,1-Nov-19
Abuja,1005188,Retail,141.11,65.64,65.64,1-Aug-19
Abuja,1005188,Retail,251.32,64.48,64.48,1-Dec-19
Abuja,1005188,Retail,106.09,60.2,0,1-Sep-19
Kano,1005189,Retail,100.94,3.18,0,1-Oct-19
Kano,1005189,Retail,103,44.96,34.55,1-Nov-19
Kano,1005189,Retail,107.12,14.58,14.58,1-Jul-19
Kano,1005189,Retail,224.54,93.37,93.37,1-Aug-19
Kano,1005189,Retail,251.32,32.89,32.89,1-Dec-19
Kano,1005189,Retail,106.09,29.44,29.44,1-Sep-19
Kano,1005190,Retail,100.94,24.33,24.33,1-Oct-19
Kano,1005190,Retail,103,15.85,0,1-Nov-19
Kano,1005190,Retail,107.12,36.06,36.06,1-Jul-19
Kano,1005190,Retail,224.54,6.71,6.71,1-Aug-19
